epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.009555,0.006789,-1.168964,-1.806029,0.928247,27.177436
2,0.000659,0.005035,0.002985,0.276218,-0.053898,0.988193,26.408682
3,0.000993,0.002635,0.002715,-0.062287,-0.283717,0.995513,27.174219
4,0.000999,0.002363,0.002099,1.800193,1.381064,1.013332,26.936113
5,0.000997,0.002215,0.002273,0.859889,0.538159,1.027423,27.559875
6,0.000993,0.001857,0.002544,0.641789,0.394369,1.024259,26.921408
7,0.000988,0.001920,0.002133,2.146857,1.840329,1.004492,27.084802
8,0.000981,0.001651,0.001880,2.150416,1.943341,0.998100,26.462497
9,0.000973,0.001794,0.001892,2.145427,1.894088,1.012113,27.015779
10,0.000963,0.001660,0.001785,2.163863,1.955497,1.017822,27.606974
11,0.000952,0.001666,0.001571,3.066734,2.936120,0.997703,27.550656
12,0.000940,0.001804,0.001642,2.487519,2.352137,1.006338,27.323019
13,0.000926,0.001621,0.001767,2.036492,1.683970,1.027067,27.107371
14,0.000911,0.001519,0.001645,2.989535,2.871084,0.991287,27.199458
15,0.000895,0.001651,0.001677,2.663262,2.490174,1.005477,27.197299
16,0.000877,0.001608,0.002316,1.609912,1.321710,1.025937,27.307141
17,0.000859,0.001534,0.001600,2.548096,2.431730,1.000023,26.867366
18,0.000839,0.001416,0.001545,2.946707,2.851838,1.002629,27.780802
19,0.000818,0.001543,0.001545,3.006844,2.896366,0.998972,27.997988
