epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.009357,0.005286,-1.081427,-1.841950,0.957775,44.505742
2,0.000659,0.004036,0.003022,0.889858,0.399993,0.972355,45.065875
3,0.000993,0.002824,0.002316,1.230921,0.703819,1.000274,45.508644
4,0.000999,0.002798,0.002593,0.345655,-0.167261,1.011181,44.800917
5,0.000997,0.003019,0.002354,1.202432,0.812611,1.003665,45.140940
6,0.000993,0.002085,0.001979,1.861867,1.643605,1.011669,45.425829
7,0.000988,0.002068,0.001900,2.311852,2.010642,1.001067,45.841958
8,0.000981,0.001810,0.002293,1.241660,0.862663,1.029153,45.538981
9,0.000973,0.001938,0.002255,2.028765,1.758170,0.985132,46.206696
10,0.000963,0.001841,0.002492,1.218604,0.887188,1.033411,45.385275
11,0.000952,0.001776,0.001748,2.347219,2.231547,1.003960,45.733886
12,0.000940,0.001927,0.001863,2.562905,2.420767,1.003560,45.325014
13,0.000926,0.001771,0.002509,1.345113,0.963758,1.031402,44.882658
14,0.000911,0.001678,0.001747,2.186086,2.007179,1.002464,45.053417
15,0.000895,0.001719,0.001667,2.512153,2.226928,1.011192,45.511580
16,0.000877,0.001781,0.002772,0.288231,0.050284,1.025406,45.418058
17,0.000859,0.001842,0.002163,1.299230,1.123852,0.987893,45.167253
18,0.000839,0.001566,0.001750,2.633926,2.365406,1.010729,45.176411
19,0.000818,0.001657,0.001663,2.537279,2.418934,1.010372,45.962277
20,0.000797,0.001522,0.002022,2.035500,1.592335,1.033550,45.759656
21,0.000774,0.001552,0.002034,2.039036,1.833088,1.025057,46.152374
22,0.000751,0.001419,0.001844,1.733844,1.455457,1.026183,51.274626
23,0.000726,0.001319,0.001596,3.107378,2.988071,1.000801,547.678890
